ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,LL_Code,Classification,Family_Glottocode,Family_Name,Language_Glottocode,Language_Name,Level,Status
fund1238,Fundi,Africa,,,fund1238,,swh-fun,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/saba1282/swah1254/momb1256/swah1253,atla1278,Atlantic-Congo,swah1253,Swahili,dialect,
amuu1238,Amu,Africa,,,amuu1238,,swh-amu,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/saba1282/swah1254/momb1256/swah1253,atla1278,Atlantic-Congo,swah1253,Swahili,dialect,
pemb1239,Pemba,Africa,,,pemb1239,,swh-pem,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/saba1282/swah1254/momb1256/swah1253,atla1278,Atlantic-Congo,swah1253,Swahili,dialect,
sham1281,Shamba,Africa,,,sham1281,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/saba1282/swah1254/momb1256/swah1253,atla1278,Atlantic-Congo,swah1253,Swahili,dialect,
mgao1238,Mgao,Africa,,,mgao1238,,swh-mga,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/saba1282/swah1254/momb1256/swah1253,atla1278,Atlantic-Congo,swah1253,Swahili,dialect,
ungu1238,Unguja,Africa,,,ungu1238,,swh-ung,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/saba1282/swah1254/momb1256/swah1253,atla1278,Atlantic-Congo,swah1253,Swahili,dialect,
east2749,Eastern Central Kenya Bantu,,,,east2749,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274,atla1278,Atlantic-Congo,,,family,
nort3214,Northern Central Kenya Bantu,,,,nort3214,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274,atla1278,Atlantic-Congo,,,family,
west2840,Western Central Kenya Bantu,,,,west2840,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274,atla1278,Atlantic-Congo,,,family,
kamb1297,Kamba (Kenya),Africa,-1.60827,37.9532,kamb1297,kam,kam,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/east2749,atla1278,Atlantic-Congo,kamb1297,Kamba (Kenya),language,not endangered
dhai1238,Dhaiso,Africa,-4.81209,38.818,dhai1238,dhs,dhs,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/east2749,atla1278,Atlantic-Congo,dhai1238,Dhaiso,language,shifting
sout2814,South Kitui,Africa,,,sout2814,,kam-sou,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/east2749/kamb1297,atla1278,Atlantic-Congo,kamb1297,Kamba (Kenya),dialect,
nort2798,North Kitui,Africa,,,nort2798,,kam-nor,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/east2749/kamb1297,atla1278,Atlantic-Congo,kamb1297,Kamba (Kenya),dialect,
mumo1239,Mumoni,Africa,,,mumo1239,,kam-mum,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/east2749/kamb1297,atla1278,Atlantic-Congo,kamb1297,Kamba (Kenya),dialect,
masa1295,Masaku,Africa,,,masa1295,,kam-mas,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/east2749/kamb1297,atla1278,Atlantic-Congo,kamb1297,Kamba (Kenya),dialect,
thar1283,Tharaka,Africa,-0.13221,38.073,thar1283,thk,thk,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214,atla1278,Atlantic-Congo,thar1283,Tharaka,language,not endangered
meru1245,Meru,Africa,0.26484,37.7396,meru1245,mer,mer,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214,atla1278,Atlantic-Congo,meru1245,Meru,language,not endangered
chuk1274,Chuka,Africa,-0.27405,37.6116,chuk1274,cuh,cuh,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214,atla1278,Atlantic-Congo,chuk1274,Chuka,language,not endangered
nucl1388,Nuclear Tharaka,Africa,,,nucl1388,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/thar1283,atla1278,Atlantic-Congo,thar1283,Tharaka,dialect,
ntug1238,Ntugi,Africa,,,ntug1238,,thk-ntu,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/thar1283,atla1278,Atlantic-Congo,thar1283,Tharaka,dialect,
thag1240,Thagichu,Africa,,,thag1240,,thk-tha,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/thar1283,atla1278,Atlantic-Congo,thar1283,Tharaka,dialect,
gatu1238,Gatue,Africa,,,gatu1238,,thk-gat,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/thar1283,atla1278,Atlantic-Congo,thar1283,Tharaka,dialect,
nucl1387,Nuclear Meru,Africa,,,nucl1387,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/meru1245,atla1278,Atlantic-Congo,meru1245,Meru,dialect,
igem1238,Igembe,Africa,,,igem1238,,mer-ige,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/meru1245,atla1278,Atlantic-Congo,meru1245,Meru,dialect,
igoj1238,Igoji,Africa,,,igoj1238,,mer-igo,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/meru1245,atla1278,Atlantic-Congo,meru1245,Meru,dialect,
tiga1244,Tigania,Africa,,,tiga1244,,mer-tig,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/meru1245,atla1278,Atlantic-Congo,meru1245,Meru,dialect,
imen1238,Imenti,Africa,,,imen1238,,mer-ime,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/meru1245,atla1278,Atlantic-Congo,meru1245,Meru,dialect,
miut1238,Miutini,Africa,,,miut1238,,mer-miu,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214/meru1245,atla1278,Atlantic-Congo,meru1245,Meru,dialect,
temi1247,Temi,Africa,-2.19303,35.8035,temi1247,soz,soz,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840,atla1278,Atlantic-Congo,temi1247,Temi,language,not endangered
kiku1241,Kikuyu-Embu,,,,kiku1241,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840,atla1278,Atlantic-Congo,,,family,
embu1241,Embu,Africa,-0.62822,37.5933,embu1241,ebu,ebu,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241,atla1278,Atlantic-Congo,embu1241,Embu,language,not endangered
kiku1240,Kikuyu,Africa,-0.29005,36.719,kiku1240,kik,kik,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241,atla1278,Atlantic-Congo,kiku1240,Kikuyu,language,not endangered
mwim1241,Mwimbi-Muthambi,Africa,-0.11968,37.5939,mwim1241,mws,mws,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241,atla1278,Atlantic-Congo,mwim1241,Mwimbi-Muthambi,language,not endangered
nucl1389,Nuclear Embu,Africa,,,nucl1389,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241/embu1241,atla1278,Atlantic-Congo,embu1241,Embu,dialect,
mbee1248,Mbeere,Africa,,,mbee1248,,ebu-mbe,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241/embu1241,atla1278,Atlantic-Congo,embu1241,Embu,dialect,
sout2813,Southern Gikuyu,Africa,,,sout2813,,kik-sou,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241/kiku1240,atla1278,Atlantic-Congo,kiku1240,Kikuyu,dialect,
nort2797,Northern Gikuyu,Africa,,,nort2797,,kik-nor,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241/kiku1240,atla1278,Atlantic-Congo,kiku1240,Kikuyu,dialect,
ndia1238,Ndia,Africa,,,ndia1238,,kik-ndi,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241/kiku1240,atla1278,Atlantic-Congo,kiku1240,Kikuyu,dialect,
gich1238,Gichugu,Africa,,,gich1238,,kik-gic,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241/kiku1240,atla1278,Atlantic-Congo,kiku1240,Kikuyu,dialect,
math1238,Mathira,Africa,,,math1238,,kik-mat,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241/kiku1240,atla1278,Atlantic-Congo,kiku1240,Kikuyu,dialect,
mwim1242,Mwimbi,Africa,,,mwim1242,,mws-mwi,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241/mwim1241,atla1278,Atlantic-Congo,mwim1241,Mwimbi-Muthambi,dialect,
muth1242,Muthambi,Africa,,,muth1242,,mws-mut,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/west2840/kiku1241/mwim1241,atla1278,Atlantic-Congo,mwim1241,Mwimbi-Muthambi,dialect,
grea1291,Greater Luyia,,,,grea1291,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289,atla1278,Atlantic-Congo,,,family,
west2842,Western Lakes Bantu,,,,west2842,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289,atla1278,Atlantic-Congo,,,family,
gung1250,Gungu,Africa,2.06754,31.4819,gung1250,rub,rub,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289,atla1278,Atlantic-Congo,gung1250,Gungu,language,not endangered
east2750,East Nyanza,,,,east2750,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289,atla1278,Atlantic-Congo,,,family,
west2841,West Nyanza,,,,west2841,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289,atla1278,Atlantic-Congo,,,family,
luyi1234,Luyia,,,,luyi1234,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291,atla1278,Atlantic-Congo,,,family,
logo1258,Logooli,Africa,0.09487,34.729,logo1258,rag,rag,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291,atla1278,Atlantic-Congo,logo1258,Logooli,language,not endangered
unun9919,Unclassified Greater Luyia,,,,unun9919,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291,atla1278,Atlantic-Congo,,,family,
idak1243,Idakho-Isukha-Tiriki,Africa,0.21557,34.817,idak1243,ida,ida,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234,atla1278,Atlantic-Congo,idak1243,Idakho-Isukha-Tiriki,language,not endangered
saam1284,Saamia-Wanga-Bukusu,,,,saam1284,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234,atla1278,Atlantic-Congo,,,family,
isuk1238,Isukha,Africa,,,isuk1238,,ida-isu,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/idak1243,atla1278,Atlantic-Congo,idak1243,Idakho-Isukha-Tiriki,dialect,
idak1244,Idakho,Africa,,,idak1244,,ida-ida,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/idak1243,atla1278,Atlantic-Congo,idak1243,Idakho-Isukha-Tiriki,dialect,
tiri1257,Tiriki,Africa,,,tiri1257,,ida-tir,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/idak1243,atla1278,Atlantic-Congo,idak1243,Idakho-Isukha-Tiriki,dialect,
buku1251,Bukusuic,,,,buku1251,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284,atla1278,Atlantic-Congo,,,family,
saam1285,Saamia-Wanga,,,,saam1285,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284,atla1278,Atlantic-Congo,,,family,
buku1249,Bukusu,Africa,0.68043,34.7719,buku1249,bxk,bxk,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251,atla1278,Atlantic-Congo,buku1249,Bukusu,language,not endangered
masa1299,Masaaba,Africa,1.05906,34.2829,masa1299,myx,myx,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251,atla1278,Atlantic-Congo,masa1299,Masaaba,language,not endangered
kabr1240,Kabras,Africa,0.29,34.83,kabr1240,lkb,luy-kab,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251,atla1278,Atlantic-Congo,kabr1240,Kabras,language,not endangered
tach1241,Tachoni (Bukusu),Africa,,,tach1241,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251/buku1249,atla1278,Atlantic-Congo,buku1249,Bukusu,dialect,
nucl1391,Nuclear Bukusu,Africa,,,nucl1391,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251/buku1249,atla1278,Atlantic-Congo,buku1249,Bukusu,dialect,
ulub1244,Ulubuya,Africa,,,ulub1244,,myx-ulb,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251/masa1299,atla1278,Atlantic-Congo,masa1299,Masaaba,dialect,
ulub1245,Ulubukusu,Africa,,,ulub1245,,myx-ulu,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251/masa1299,atla1278,Atlantic-Congo,masa1299,Masaaba,dialect,
lugi1238,Lugisu,Africa,,,lugi1238,,myx-lug,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251/masa1299,atla1278,Atlantic-Congo,masa1299,Masaaba,dialect,
ulud1238,Uludadiri,Africa,,,ulud1238,,myx-uld,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251/masa1299,atla1278,Atlantic-Congo,masa1299,Masaaba,dialect,
uluk1258,Ulukisu,Africa,,,uluk1258,,myx-uls,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/buku1251/masa1299,atla1278,Atlantic-Congo,masa1299,Masaaba,dialect,
west2858,Western Luyia,,,,west2858,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285,atla1278,Atlantic-Congo,,,family,
cent2288,Central Luyia,,,,cent2288,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285,atla1278,Atlantic-Congo,,,family,
west2861,West Nyala,Africa,0.08,33.99,west2861,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/west2858,atla1278,Atlantic-Congo,west2861,West Nyala,language,not endangered
mara1393,Marachi,Africa,0.34,34.22,mara1393,lri,luy-mar,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/west2858,atla1278,Atlantic-Congo,mara1393,Marachi,language,not endangered
khay1238,Khayo,Africa,0.54,34.25,khay1238,lko,luy-kha,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/west2858,atla1278,Atlantic-Congo,khay1238,Khayo,language,not endangered
saam1283,Saamia,Africa,0.3652,34.0335,saam1283,lsm,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/west2858,atla1278,Atlantic-Congo,saam1283,Saamia,language,not endangered
mara1392,Marama,Africa,0.19,34.49,mara1392,lrm,luy-mam,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/cent2288,atla1278,Atlantic-Congo,mara1392,Marama,language,not endangered
tach1242,Tachoni,Africa,0.6079,34.8298,tach1242,lts,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/cent2288,atla1278,Atlantic-Congo,tach1242,Tachoni,language,not endangered
wang1294,Wanga,Africa,0.343,34.477,wang1294,lwg,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/cent2288,atla1278,Atlantic-Congo,wang1294,Wanga,language,not endangered
east2409,East Nyala,Africa,0.38163,34.6626,east2409,nle,nle,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/cent2288,atla1278,Atlantic-Congo,east2409,East Nyala,language,not endangered
tsot1241,Tsotso,Africa,0.2975,34.6961,tsot1241,lto,luy-tso,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/cent2288,atla1278,Atlantic-Congo,tsot1241,Tsotso,language,not endangered
nyor1244,Nyore,Africa,0.07523,34.6166,nyor1244,nyd,nyd,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/cent2288,atla1278,Atlantic-Congo,nyor1244,Nyore,language,not endangered
kisa1263,Kisa,Africa,0.1529,34.5708,kisa1263,lks,luy-kis,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/luyi1234/saam1284/saam1285/cent2288,atla1278,Atlantic-Congo,kisa1263,Kisa,language,not endangered
nyol1238,Nyole,Africa,0.88072,33.9181,nyol1238,nuj,nuj,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/unun9919,atla1278,Atlantic-Congo,nyol1238,Nyole,language,not endangered
sabi1246,Sabi (Uganda),Africa,,,sabi1246,,nuj-sab,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/unun9919/nyol1238,atla1278,Atlantic-Congo,nyol1238,Nyole,dialect,
wesa1238,Wesa,Africa,,,wesa1238,,nuj-wes,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/unun9919/nyol1238,atla1278,Atlantic-Congo,nyol1238,Nyole,dialect,
hady1238,Hadyo,Africa,,,hady1238,,nuj-had,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/unun9919/nyol1238,atla1278,Atlantic-Congo,nyol1238,Nyole,dialect,
meny1244,Menya (Uganda),Africa,,,meny1244,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/grea1291/unun9919/nyol1238,atla1278,Atlantic-Congo,nyol1238,Nyole,dialect,
kivu1239,Kivu,,,,kivu1239,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842,atla1278,Atlantic-Congo,,,family,
kabw1242,Kabwari,Africa,-4.36966,29.1684,kabw1242,kcw,kcw,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842,atla1278,Atlantic-Congo,kabw1242,Kabwari,language,not endangered
konz1238,Rwenzori,,,,konz1238,,konz,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842,atla1278,Atlantic-Congo,,,family,
fore1272,Forest Kivu,,,,fore1272,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239,atla1278,Atlantic-Congo,,,family,
rwan1241,West Highlands Kivu,,,,rwan1241,,rwnr,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239,atla1278,Atlantic-Congo,,,family,
shii1238,Shi,Africa,-2.55777,28.6122,shii1238,shr,shr,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239/fore1272,atla1278,Atlantic-Congo,shii1238,Shi,language,not endangered
temb1270,Tembo (Kitembo),Africa,-1.91863,28.5778,temb1270,tbt,tbt,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239/fore1272,atla1278,Atlantic-Congo,temb1270,Tembo (Kitembo),language,not endangered
fuli1241,Fuliiric,,,,fuli1241,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239/fore1272,atla1278,Atlantic-Congo,,,family,
hund1240,Hunde-Havu,,,,hund1240,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239/fore1272,atla1278,Atlantic-Congo,,,family,
hwin1238,Hwindja,Africa,,,hwin1238,,shr-hwi,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239/fore1272/shii1238,atla1278,Atlantic-Congo,shii1238,Shi,dialect,
long1391,Longe-Longe,Africa,,,long1391,,shr-lon,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239/fore1272/shii1238,atla1278,Atlantic-Congo,shii1238,Shi,dialect,
ziba1238,Ziba,Africa,,,ziba1238,,shr-zib,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239/fore1272/shii1238,atla1278,Atlantic-Congo,shii1238,Shi,dialect,
lind1247,Lindja,Africa,,,lind1247,,shr-lin,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/kivu1239/fore1272/shii1238,atla1278,Atlantic-Congo,shii1238,Shi,dialect,
